# event# KE_neutrino(MeV) cos(theta_e+)_wrt_neutrino_momentum_direction KE_e+(MeV) cos(theta_neutron)_wrt_neutrino_momentum_direction KE_neutron(MeV)
      1045  2.845     0.757520813       1.0383632    0.8763226998  0.002090800031
      1046  2.846   -0.9623889429     1.031772516    0.9956923379  0.009681484493
      1047  2.847    0.2371298228     1.038053374    0.8694498968  0.004400626374
      1048  2.848   -0.6057891012     1.035324192    0.9548515603  0.008129808396
      1049  2.849    0.1336303568     1.039587244    0.8774024653  0.004866756324
      1050   2.85   -0.5237512151     1.037671605    0.9454863738  0.007782395347
      1051  2.851   -0.7877348531     1.037497443    0.9756147526  0.008956556832
      1052  2.852    -0.334986099     1.040493874    0.9243009501  0.006960126361
      1053  2.853   -0.7579669314     1.039612405    0.9721689511  0.008841595416
      1054  2.854    0.6106664715     1.046696641    0.8590368529  0.002757359137
      1055  2.855    -0.623777119     1.042191475    0.9567423169  0.008262525466
      1056  2.856    0.8130624541      1.04960055    0.8879230647  0.001853450095
      1057  2.857   -0.5653292011     1.044436322    0.9500168302  0.008017678427
      1058  2.858   -0.5466968589     1.045511984    0.9478659066  0.007942016052
      1059  2.859   -0.5791034317      1.04636012    0.9515381378  0.008093880343
      1060   2.86   -0.6237673708     1.047153253    0.9566291367  0.008300746783
      1061  2.861   0.07411717856     1.051271418    0.8817178174  0.005182581946
      1062  2.862   -0.8848906462     1.047970714    0.9867059297  0.009483286399
      1063  2.863     0.947570717     1.057203121    0.9510582696  0.001250878587
      1064  2.864   0.05044000503     1.054151751    0.8836869814  0.005302248761
      1065  2.865   -0.3669065922     1.053268636    0.9273124525  0.007185364371
      1066  2.866    0.5108027542      1.05822317    0.8555801677  0.003230830387
      1067  2.867   -0.9429790918     1.052665376    0.9934012065  0.009788623765
      1068  2.868   -0.3175821146     1.056471724    0.9216949967   0.00698227584
      1069  2.869  -0.06670681713     1.058599326    0.8948147435  0.005854674426
      1070   2.87    0.0489369235     1.060118113    0.8833966201  0.005335887325
      1071  2.871   -0.4026770089     1.059068038    0.9311021699  0.007385961603
      1072  2.872    0.4670595536     1.064010356    0.8554699067  0.003443643975
      1073  2.873    0.7092391145     1.066112587    0.8651851502   0.00234141321
      1074  2.874   -0.5932780094     1.061183822    0.9527962822  0.008270178295
      1075  2.875   0.08965815976     1.065281186    0.8792551383  0.005172814365
      1076  2.876   -0.4988995404     1.063597412    0.9418849966  0.007856588147
      1077  2.877   -0.9572904245     1.062508269     0.995034425  0.009945731467
      1078  2.878    0.9097415707     1.072026735    0.9250546252  0.001427264583
      1079  2.879 -0.009272671305     1.068811443    0.8884039206  0.005642557385
      1080   2.88   -0.4060627497     1.067992661    0.9311561861  0.007461338613
      1081  2.881   -0.3098251577     1.069425974    0.9202720761  0.007028025543
      1082  2.882    0.6944963671     1.075032752    0.8622647094  0.002421247742
      1083  2.883   -0.5609284164     1.070263628    0.9488332559  0.008190372085
      1084  2.884    0.8364635115     1.077685835     0.891889755  0.001768165371
      1085  2.885    0.2603842565     1.076024645    0.8643851402  0.004429354967
      1086  2.886   -0.1060176902     1.075332409    0.8978555962  0.006121591488
      1087  2.887   -0.9157340061      1.07260547    0.9901528131  0.009848530052
      1088  2.888   -0.8805298056      1.07375789    0.9860284516  0.009696109751
      1089  2.889    0.3717420837     1.080526304    0.8571629281  0.003927695972
      1090   2.89   0.08432991849     1.080191816    0.8786310917  0.005262183923
      1091  2.891    -0.943393759     1.076441525    0.9933744445   0.01001247492
      1092  2.892   -0.4200880956     1.079847367    0.9323281174  0.007606633142
      1093  2.893    0.2988196337     1.084175308    0.8610200758  0.004278691815
      1094  2.894   -0.9523267015     1.079372374      0.99441277   0.01008162608
      1095  2.895    0.6845738865     1.087968194    0.8595762909  0.002485806419
      1096  2.896   -0.1352055026     1.085143905    0.9003831321  0.006310095492
      1097  2.897   -0.9555600565     1.082329326    0.9947846808   0.01012467362
      1098  2.898   -0.4317262028     1.085752441    0.9334580824  0.007701559403
      1099  2.899   -0.6831461573     1.085575829    0.9627368929  0.008878170539
      1100    2.9    0.1169727668      1.09030086    0.8748837217  0.005153140334
      1101  2.901    0.6475196122     1.093785322    0.8555771226  0.002668677702
      1102  2.902    0.9174217619     1.096054356    0.9274922517  0.001399643979
      1103  2.903    0.7062625387     1.096058695    0.8611047776  0.002395304969
      1104  2.904      0.72451944     1.097143433     0.863485029  0.002310567148
      1105  2.905   -0.0929993256     1.094293125    0.8953737137  0.006160875218
      1106  2.906   -0.5859834719      1.09297431    0.9511803625  0.008479689788
      1107  2.907   0.09734208602     1.097178816    0.8761651596  0.005275184069
      1108  2.908   -0.6478218772     1.094668757    0.9584097625  0.008785242831
      1109  2.909    0.8552739606     1.102757177    0.8959295851  0.001696823025
      1110   2.91    0.3428818281     1.101327138    0.8566827575  0.004126861844
      1111  2.911   -0.1286488636     1.100093203    0.8988453344  0.006360796648
      1112  2.912   -0.9248148059     1.097332799    0.9911126746   0.01012120089
      1113  2.913    0.7113558487     1.106069361    0.8605393711  0.002384639307
      1114  2.914   -0.7235074281     1.100263747    0.9672473266  0.009190252653
      1115  2.915   -0.4431659295     1.102581187    0.9342142018  0.007872813205
      1116  2.916   -0.6506900373     1.102591572    0.9585894556  0.008862428239
      1117  2.917     0.238661536      1.10780846    0.8632015854   0.00464553967
      1118  2.918    0.6882694294     1.110952235    0.8571621694  0.002501765064
      1119  2.919    0.2681015763     1.109941714     0.860804757     0.004512286
      1120   2.92  -0.07423897786     1.109303676     0.892501485  0.006150323734
      1121  2.921   -0.9981477899     1.105900945    0.9997803835   0.01055305512
      1122  2.922   -0.6513054846     1.108540705    0.9585444413  0.008913294694
      1123  2.923    -0.514164133     1.110186589      0.94229142  0.008267411024
      1124  2.924    0.7569151591     1.117273952    0.8664995011   0.00218004763
      1125  2.925    -0.450935591     1.112474191    0.9347973924  0.007979808798
      1126  2.926   -0.3511677571     1.113944869    0.9231335076  0.007509131457
      1127  2.927   -0.2405438959     1.115468916    0.9104196852  0.006985083777
      1128  2.928  -0.07497074455     1.117258592    0.8921066653  0.006195408487
      1129  2.929   -0.3158961697     1.117094677    0.9189402713  0.007359322575
      1130   2.93    0.6999875507     1.122991492    0.8570344302  0.002462507621
      1131  2.931   0.01824297942     1.120692662    0.8821975064  0.005761337961
      1132  2.932    0.2082585255      1.12260641    0.8643881701  0.004847589725
      1133  2.933 -0.009727950674     1.122547894    0.8849350607  0.005906106421
      1134  2.934   -0.5076045906     1.121137315    0.9412065657  0.008316685116
      1135  2.935   -0.4539144849     1.122389281    0.9348288305   0.00806471901
      1136  2.936   -0.1426005019     1.124889088    0.8990091606   0.00656491186
      1137  2.937    0.4494202011     1.128760583    0.8490348337  0.003693416642
      1138  2.938   -0.5314423051     1.124992474    0.9439267346  0.008461525524
      1139  2.939   -0.3684380008     1.126775622    0.9246489384   0.00767837757
      1140   2.94    0.7434391007     1.133190016    0.8621044878   0.00226398407
      1141  2.941    0.9615750159     1.135258109    0.9580489997  0.001195891282
      1142  2.942     0.714898726     1.135047692    0.8574791835  0.002406307875
      1143  2.943    0.4471519892      1.13473357    0.8484898459  0.003720430037
      1144  2.944    0.2246151236     1.134640449    0.8620445956  0.004813550761
      1145  2.945   -0.4482406182        1.132346    0.9338406401  0.008107999555
      1146  2.946   -0.1087093437     1.134999283    0.8947314097  0.006454717031
      1147  2.947   -0.1244909917     1.135916531    0.8964153074  0.006537468804
      1148  2.948   -0.6217385498     1.134476025    0.9544862846  0.008977975178
      1149  2.949    0.3814231716     1.140393685     0.850776292  0.004060315414
      1150   2.95   -0.9659748897      1.13477569    0.9959122099   0.01067831009
      1151  2.951   -0.8964763647     1.136106153    0.9875447667     0.010347847
      1152  2.952    0.9452841775     1.146176036    0.9433211707  0.001277963988
      1153  2.953   -0.7495088852     1.138808711    0.9697949483  0.009645289361
      1154  2.954   -0.5052875727     1.141001271    0.9403686629   0.00845272927
      1155  2.955    0.9121330744     1.149010545     0.919502984  0.001443454506
      1156  2.956   -0.8984403699     1.141049914    0.9877548925   0.01040408592
      1157  2.957   -0.5956964064      1.14353286    0.9511573652  0.008921140236
      1158  2.958     0.538966367     1.150150204    0.8452699338  0.003303796482
      1159  2.959    0.2188710202      1.14955521    0.8612858885  0.004898790475
      1160   2.96   -0.8020629687     1.145488707    0.9760672237  0.009965293266
      1161  2.961    0.3819527198     1.152360248      0.84958907  0.004093752427
      1162  2.962    0.5788305714     1.154340484    0.8452663752   0.00311351644
      1163  2.963   -0.7425654405     1.148757049    0.9688186645   0.00969695095
      1164  2.964   -0.9373251325     1.148782315    0.9924216305   0.01067168452
      1165  2.965    0.7728798618     1.158307672    0.8647954234  0.002146328044
      1166  2.966    0.2084110347     1.156476072    0.8616089065  0.004977928292
      1167  2.967    0.3819977585     1.158342378    0.8490100201  0.004111622222
      1168  2.968   -0.2965059211     1.155940319     0.915078477  0.007513681259
      1169  2.969    0.8931877231     1.162909877    0.9071526978  0.001544122831
      1170   2.97    0.6697114413     1.162782147    0.8490919991  0.002671853004
      1171  2.971   -0.9822372939     1.155491143    0.9978475072   0.01096285675
      1172  2.972    0.7283675247     1.165075279     0.855786491  0.002378721088
      1173  2.973   -0.3140990147     1.160819916    0.9169488698  0.007634084295
      1174  2.974   -0.2450840827     1.162160472    0.9088009166  0.007293527596
      1175  2.975   0.08785234066     1.164832461     0.872194639  0.005621538964
      1176  2.976    0.3089863174     1.166945731    0.8527989954  0.004508268816
      1177  2.977   -0.4204209018     1.164257945    0.9294861395  0.008196054704
      1178  2.978   -0.5764538203     1.164464284    0.9483490524  0.008989715839
      1179  2.979   -0.7006845893     1.164830133    0.9634830885   0.00962386651
      1180   2.98   -0.4158091503     1.167260115      0.92883267  0.008193885191
      1181  2.981   -0.4706753553     1.167975564    0.9354256131  0.008478435853
      1182  2.982    0.4888039972     1.173840874    0.8432492866  0.003613126376
      1183  2.983  -0.03954085521     1.172148729    0.8850289383  0.006305270753
      1184  2.984   -0.5583896972     1.170508864    0.9460066202  0.008945136135
      1185  2.985    0.1593900663     1.175151994    0.8645411655  0.005302006059
      1186  2.986   -0.5701370207     1.172433691     0.947392971  0.009020308925
      1187  2.987   -0.4370822557     1.174102598    0.9311752316  0.008351401988
      1188  2.988   -0.6207858361     1.174160355    0.9535449968  0.009293645475
      1189  2.989   -0.1822064905     1.177388821    0.9007931161  0.007065178658
      1190   2.99   -0.3722999184     1.177411797    0.9232522727  0.008042203145
      1191  2.991    0.2009842228     1.181340339    0.8602724084  0.005113660576
      1192  2.992   -0.8021685597     1.177202251    0.9757496925   0.01025174879
      1193  2.993   -0.5202411367     1.179634101    0.9411221518  0.008819899487
      1194  2.994   -0.7440057104     1.179481576    0.9685752474  0.009972423778
      1195  2.995   -0.2697107117     1.182904086    0.9107875798  0.007549913809
      1196  2.996    0.5627290728     1.188187649    0.8412096433    0.0032663512
      1197  2.997   -0.2936943928     1.184768038    0.9135599884   0.00768596163
      1198  2.998    0.8652737965     1.191751482    0.8903744432  0.001702517978
      1199  2.999   -0.0106827938     1.188214942    0.8809220892  0.006239057981
